"Id","Any","Mes","Dia","DiaDeLaSetmana","Hora_enter","Lloc_interes","Latitud","Longitud","Max_Nivell_LAeq_1h","Min_Nivell_LAeq_1h","Nivell_LAeq_1h","Categoria_Nivell"
20403,2023,4,6,"dijous",22,"El Molino","41.37485","2.166773","87.6","60.1","69.1",4
20404,2023,4,6,"dijous",22,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","61.8",5
20405,2023,4,6,"dijous",22,"Sagrada Familia","41.404484","2.174691","91.4","46.5","61.1",4
20406,2023,4,6,"dijous",22,"Plaça de Joanic",41406,"2.162636","90.8","53.1",64,3
20407,2023,4,6,"dijous",22,"Torre Agbar","41.402124","2.184799","80.8","53.4","61.4",3
20408,2023,4,6,"dijous",22,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","57.9",3
20409,2023,4,6,"dijous",22,"Mercat del Born","41.387076","2.180426","91.7","39.7","58.4",4
20410,2023,4,6,"dijous",23,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","60.8",5
20411,2023,4,6,"dijous",23,"El Molino","41.37485","2.166773","87.6","60.1","69.5",4
20412,2023,4,6,"dijous",23,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","59.6",4
20413,2023,4,6,"dijous",23,"Rambla","41.378242","2.175112","88.1","50.2","57.8",3
20414,2023,4,6,"dijous",23,"Torre Agbar","41.402124","2.184799","80.8","53.4","62.6",4
20415,2023,4,6,"dijous",23,"Plaça de Joanic",41406,"2.162636","90.8","53.1","65.2",4
20416,2023,4,6,"dijous",23,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8",60,5
20417,2023,4,6,"dijous",23,"Mercat del Born","41.387076","2.180426","91.7","39.7","59.1",4
20418,2023,4,6,"dijous",23,"Sagrada Familia","41.404484","2.174691","91.4","46.5","63.8",4
20419,2023,4,7,"divendres",0,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","60.1",5
20420,2023,4,7,"divendres",0,"Plaça de Joanic",41406,"2.162636","90.8","53.1","63.6",3
20421,2023,4,7,"divendres",0,"El Molino","41.37485","2.166773","87.6","60.1",68,3
20422,2023,4,7,"divendres",0,"Rambla","41.378242","2.175112","88.1","50.2","65.7",5
20423,2023,4,7,"divendres",0,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","60.9",5
20424,2023,4,7,"divendres",0,"Mercat del Born","41.387076","2.180426","91.7","39.7","66.6",6
20425,2023,4,7,"divendres",0,"Sagrada Familia","41.404484","2.174691","91.4","46.5","63.3",4
20426,2023,4,7,"divendres",0,"Torre Agbar","41.402124","2.184799","80.8","53.4","59.8",3
20427,2023,4,7,"divendres",0,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","55.6",3
20428,2023,4,7,"divendres",1,"Rambla","41.378242","2.175112","88.1","50.2","66.6",5
20429,2023,4,7,"divendres",1,"Torre Agbar","41.402124","2.184799","80.8","53.4","59.7",3
20430,2023,4,7,"divendres",1,"Plaça de Joanic",41406,"2.162636","90.8","53.1","60.9",3
20431,2023,4,7,"divendres",1,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","56.8",3
20432,2023,4,7,"divendres",1,"El Molino","41.37485","2.166773","87.6","60.1","66.3",3
20433,2023,4,7,"divendres",1,"Mercat del Born","41.387076","2.180426","91.7","39.7","64.4",5
20434,2023,4,7,"divendres",1,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","61.9",5
20435,2023,4,7,"divendres",1,"Sagrada Familia","41.404484","2.174691","91.4","46.5","58.2",3
20436,2023,4,7,"divendres",1,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","56.7",4
20437,2023,4,7,"divendres",2,"Mercat del Born","41.387076","2.180426","91.7","39.7","64.4",5
20438,2023,4,7,"divendres",2,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","51.7",2
20439,2023,4,7,"divendres",2,"Sagrada Familia","41.404484","2.174691","91.4","46.5","57.1",3
20440,2023,4,7,"divendres",2,"El Molino","41.37485","2.166773","87.6","60.1","65.3",2
20441,2023,4,7,"divendres",2,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","50.9",3
20442,2023,4,7,"divendres",2,"Rambla","41.378242","2.175112","88.1","50.2","71.4",6
20443,2023,4,7,"divendres",2,"Torre Agbar","41.402124","2.184799","80.8","53.4","59.1",3
20444,2023,4,7,"divendres",2,"Plaça de Joanic",41406,"2.162636","90.8","53.1","59.5",2
20445,2023,4,7,"divendres",2,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","56.3",4
20446,2023,4,7,"divendres",3,"Sagrada Familia","41.404484","2.174691","91.4","46.5","52.3",2
20447,2023,4,7,"divendres",3,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","61.8",5
20448,2023,4,7,"divendres",3,"Rambla","41.378242","2.175112","88.1","50.2","71.8",6
20449,2023,4,7,"divendres",3,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","62.6",5
20450,2023,4,7,"divendres",3,"Torre Agbar","41.402124","2.184799","80.8","53.4","56.7",2
20451,2023,4,7,"divendres",3,"Mercat del Born","41.387076","2.180426","91.7","39.7","54.2",3
20452,2023,4,7,"divendres",3,"Plaça de Joanic",41406,"2.162636","90.8","53.1","57.2",2
20453,2023,4,7,"divendres",3,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","50.2",2
20454,2023,4,7,"divendres",3,"El Molino","41.37485","2.166773","87.6","60.1",65,2
20455,2023,4,7,"divendres",4,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","46.1",2
20456,2023,4,7,"divendres",4,"Plaça de Joanic",41406,"2.162636","90.8","53.1","56.9",2
20457,2023,4,7,"divendres",4,"Rambla","41.378242","2.175112","88.1","50.2",71,6
20458,2023,4,7,"divendres",4,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","51.5",3
20459,2023,4,7,"divendres",4,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","48.9",1
20460,2023,4,7,"divendres",4,"Torre Agbar","41.402124","2.184799","80.8","53.4","60.1",3
20461,2023,4,7,"divendres",4,"Sagrada Familia","41.404484","2.174691","91.4","46.5","51.7",2
20462,2023,4,7,"divendres",4,"Mercat del Born","41.387076","2.180426","91.7","39.7","47.3",2
20463,2023,4,7,"divendres",4,"El Molino","41.37485","2.166773","87.6","60.1","68.1",3
20464,2023,4,7,"divendres",5,"Sagrada Familia","41.404484","2.174691","91.4","46.5","52.8",2
20465,2023,4,7,"divendres",5,"Torre Agbar","41.402124","2.184799","80.8","53.4","58.6",2
20466,2023,4,7,"divendres",5,"Mercat del Born","41.387076","2.180426","91.7","39.7","47.9",2
20467,2023,4,7,"divendres",5,"Rambla","41.378242","2.175112","88.1","50.2","64.3",4
20468,2023,4,7,"divendres",5,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","40.6",1
20469,2023,4,7,"divendres",5,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","48.3",1
20470,2023,4,7,"divendres",5,"Plaça de Joanic",41406,"2.162636","90.8","53.1","60.2",2
20471,2023,4,7,"divendres",5,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","40.7",2
20472,2023,4,7,"divendres",5,"El Molino","41.37485","2.166773","87.6","60.1","64.3",2
20473,2023,4,7,"divendres",6,"Rambla","41.378242","2.175112","88.1","50.2","71.3",6
20474,2023,4,7,"divendres",6,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","48.1",3
20475,2023,4,7,"divendres",6,"Plaça de Joanic",41406,"2.162636","90.8","53.1","58.4",2
20476,2023,4,7,"divendres",6,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","49.1",3
20477,2023,4,7,"divendres",6,"El Molino","41.37485","2.166773","87.6","60.1",65,2
20478,2023,4,7,"divendres",6,"Torre Agbar","41.402124","2.184799","80.8","53.4","57.8",2
20479,2023,4,7,"divendres",6,"Sagrada Familia","41.404484","2.174691","91.4","46.5","53.2",2
20480,2023,4,7,"divendres",6,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","53.4",2
20481,2023,4,7,"divendres",6,"Mercat del Born","41.387076","2.180426","91.7","39.7","48.3",2
20482,2023,4,7,"divendres",7,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8",54,4
20483,2023,4,7,"divendres",7,"Torre Agbar","41.402124","2.184799","80.8","53.4","62.7",4
20484,2023,4,7,"divendres",7,"Sagrada Familia","41.404484","2.174691","91.4","46.5","58.4",3
20485,2023,4,7,"divendres",7,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","59.3",3
20486,2023,4,7,"divendres",7,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","54.4",4
20487,2023,4,7,"divendres",7,"Plaça de Joanic",41406,"2.162636","90.8","53.1","62.6",3
20488,2023,4,7,"divendres",7,"Rambla","41.378242","2.175112","88.1","50.2","59.5",3
20489,2023,4,7,"divendres",7,"El Molino","41.37485","2.166773","87.6","60.1","70.6",4
20490,2023,4,7,"divendres",7,"Mercat del Born","41.387076","2.180426","91.7","39.7",55,3
20491,2023,4,7,"divendres",8,"Torre Agbar","41.402124","2.184799","80.8","53.4","64.6",5
20492,2023,4,7,"divendres",8,"Rambla","41.378242","2.175112","88.1","50.2","68.1",5
20493,2023,4,7,"divendres",8,"Sagrada Familia","41.404484","2.174691","91.4","46.5","64.9",5
20494,2023,4,7,"divendres",8,"El Molino","41.37485","2.166773","87.6","60.1","70.7",4
20495,2023,4,7,"divendres",8,"Mercat del Born","41.387076","2.180426","91.7","39.7","59.2",4
20496,2023,4,7,"divendres",8,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","57.3",4
20497,2023,4,7,"divendres",8,"Plaça de Joanic",41406,"2.162636","90.8","53.1","72.2",6
20498,2023,4,7,"divendres",8,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","60.8",4
20499,2023,4,7,"divendres",8,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","59.2",5
20500,2023,4,7,"divendres",9,"Mercat del Born","41.387076","2.180426","91.7","39.7",61,5
20501,2023,4,7,"divendres",9,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","62.4",5
20502,2023,4,7,"divendres",9,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7",62,4
20503,2023,4,7,"divendres",9,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","70.3",7
20504,2023,4,7,"divendres",9,"Rambla","41.378242","2.175112","88.1","50.2","59.5",3
20505,2023,4,7,"divendres",9,"El Molino","41.37485","2.166773","87.6","60.1","69.8",4
20506,2023,4,7,"divendres",9,"Sagrada Familia","41.404484","2.174691","91.4","46.5","72.1",6
20507,2023,4,7,"divendres",9,"Torre Agbar","41.402124","2.184799","80.8","53.4","63.2",4
20508,2023,4,7,"divendres",9,"Plaça de Joanic",41406,"2.162636","90.8","53.1",67,4
20509,2023,4,7,"divendres",10,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","67.8",6
20510,2023,4,7,"divendres",10,"Plaça de Joanic",41406,"2.162636","90.8","53.1","76.9",7
20511,2023,4,7,"divendres",10,"El Molino","41.37485","2.166773","87.6","60.1","70.1",4
20512,2023,4,7,"divendres",10,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","62.2",4
20513,2023,4,7,"divendres",10,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","61.2",5
20514,2023,4,7,"divendres",10,"Torre Agbar","41.402124","2.184799","80.8","53.4","63.1",4
20515,2023,4,7,"divendres",10,"Mercat del Born","41.387076","2.180426","91.7","39.7","64.8",5
20516,2023,4,7,"divendres",10,"Rambla","41.378242","2.175112","88.1","50.2","59.9",3
20517,2023,4,7,"divendres",10,"Sagrada Familia","41.404484","2.174691","91.4","46.5",66,5
20518,2023,4,7,"divendres",11,"El Molino","41.37485","2.166773","87.6","60.1","69.7",4
20519,2023,4,7,"divendres",11,"Sagrada Familia","41.404484","2.174691","91.4","46.5","66.8",5
20520,2023,4,7,"divendres",11,"Plaça de Joanic",41406,"2.162636","90.8","53.1","66.5",4
20521,2023,4,7,"divendres",11,"Torre Agbar","41.402124","2.184799","80.8","53.4","65.7",5
20522,2023,4,7,"divendres",11,"Rambla","41.378242","2.175112","88.1","50.2","63.4",4
20523,2023,4,7,"divendres",11,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","58.7",5
20524,2023,4,7,"divendres",11,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","66.3",6
20525,2023,4,7,"divendres",11,"Mercat del Born","41.387076","2.180426","91.7","39.7","62.7",5
20526,2023,4,7,"divendres",11,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","63.9",4
20527,2023,4,7,"divendres",12,"Mercat del Born","41.387076","2.180426","91.7","39.7","62.3",5
20528,2023,4,7,"divendres",12,"El Molino","41.37485","2.166773","87.6","60.1","70.1",4
20529,2023,4,7,"divendres",12,"Sagrada Familia","41.404484","2.174691","91.4","46.5","67.9",5
20530,2023,4,7,"divendres",12,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","66.8",6
20531,2023,4,7,"divendres",12,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","60.1",5
20532,2023,4,7,"divendres",12,"Rambla","41.378242","2.175112","88.1","50.2","65.1",4
20533,2023,4,7,"divendres",12,"Torre Agbar","41.402124","2.184799","80.8","53.4","66.2",5
20534,2023,4,7,"divendres",12,"Plaça de Joanic",41406,"2.162636","90.8","53.1","67.4",4
20535,2023,4,7,"divendres",12,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","69.7",5
20536,2023,4,7,"divendres",13,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","64.4",6
20537,2023,4,7,"divendres",13,"Rambla","41.378242","2.175112","88.1","50.2","58.9",3
20538,2023,4,7,"divendres",13,"Torre Agbar","41.402124","2.184799","80.8","53.4","66.7",5
20539,2023,4,7,"divendres",13,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","68.1",5
20540,2023,4,7,"divendres",13,"Mercat del Born","41.387076","2.180426","91.7","39.7","61.9",5
20541,2023,4,7,"divendres",13,"Sagrada Familia","41.404484","2.174691","91.4","46.5","71.3",6
20542,2023,4,7,"divendres",13,"Plaça de Joanic",41406,"2.162636","90.8","53.1","70.3",5
20543,2023,4,7,"divendres",13,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","65.1",6
20544,2023,4,7,"divendres",13,"El Molino","41.37485","2.166773","87.6","60.1","71.7",5
20545,2023,4,7,"divendres",14,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","63.1",4
20546,2023,4,7,"divendres",14,"Torre Agbar","41.402124","2.184799","80.8","53.4","65.5",5
20547,2023,4,7,"divendres",14,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8",64,5
20548,2023,4,7,"divendres",14,"Mercat del Born","41.387076","2.180426","91.7","39.7","61.1",5
20549,2023,4,7,"divendres",14,"Rambla","41.378242","2.175112","88.1","50.2","60.3",3
20550,2023,4,7,"divendres",14,"El Molino","41.37485","2.166773","87.6","60.1","70.4",4
20551,2023,4,7,"divendres",14,"Sagrada Familia","41.404484","2.174691","91.4","46.5","67.4",5
20552,2023,4,7,"divendres",14,"Plaça de Joanic",41406,"2.162636","90.8","53.1","68.8",5
20553,2023,4,7,"divendres",14,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","63.1",5
20554,2023,4,7,"divendres",15,"El Molino","41.37485","2.166773","87.6","60.1","70.3",4
20555,2023,4,7,"divendres",15,"Mercat del Born","41.387076","2.180426","91.7","39.7",61,5
20556,2023,4,7,"divendres",15,"Sagrada Familia","41.404484","2.174691","91.4","46.5","66.3",5
20557,2023,4,7,"divendres",15,"Rambla","41.378242","2.175112","88.1","50.2","59.6",3
20558,2023,4,7,"divendres",15,"Plaça de Joanic",41406,"2.162636","90.8","53.1","65.8",4
20559,2023,4,7,"divendres",15,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","64.4",5
20560,2023,4,7,"divendres",15,"Torre Agbar","41.402124","2.184799","80.8","53.4","63.1",4
20561,2023,4,7,"divendres",15,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","60.4",5
20562,2023,4,7,"divendres",15,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","62.2",4
20563,2023,4,7,"divendres",16,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","63.4",5
20564,2023,4,7,"divendres",16,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","64.3",6
20565,2023,4,7,"divendres",16,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","61.3",4
20566,2023,4,7,"divendres",16,"Torre Agbar","41.402124","2.184799","80.8","53.4","62.4",4
20567,2023,4,7,"divendres",16,"Sagrada Familia","41.404484","2.174691","91.4","46.5","66.8",5
20568,2023,4,7,"divendres",16,"Plaça de Joanic",41406,"2.162636","90.8","53.1","66.2",4
20569,2023,4,7,"divendres",16,"Mercat del Born","41.387076","2.180426","91.7","39.7",62,5
20570,2023,4,7,"divendres",16,"El Molino","41.37485","2.166773","87.6","60.1","69.4",4
20571,2023,4,7,"divendres",16,"Rambla","41.378242","2.175112","88.1","50.2","59.7",3
20572,2023,4,7,"divendres",17,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7",63,4
20573,2023,4,7,"divendres",17,"Torre Agbar","41.402124","2.184799","80.8","53.4","64.3",4
20574,2023,4,7,"divendres",17,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","67.8",6
20575,2023,4,7,"divendres",17,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","64.9",6
20576,2023,4,7,"divendres",17,"Mercat del Born","41.387076","2.180426","91.7","39.7",63,5
20577,2023,4,7,"divendres",17,"Sagrada Familia","41.404484","2.174691","91.4","46.5","66.4",5
20578,2023,4,7,"divendres",17,"Rambla","41.378242","2.175112","88.1","50.2","60.3",3
20579,2023,4,7,"divendres",17,"Plaça de Joanic",41406,"2.162636","90.8","53.1","66.4",4
20580,2023,4,7,"divendres",17,"El Molino","41.37485","2.166773","87.6","60.1","69.9",4
20581,2023,4,7,"divendres",18,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","67.2",6
20582,2023,4,7,"divendres",18,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7",61,4
20583,2023,4,7,"divendres",18,"Sagrada Familia","41.404484","2.174691","91.4","46.5","64.9",5
20584,2023,4,7,"divendres",18,"Mercat del Born","41.387076","2.180426","91.7","39.7","64.6",5
20585,2023,4,7,"divendres",18,"El Molino","41.37485","2.166773","87.6","60.1","69.7",4
20586,2023,4,7,"divendres",18,"Rambla","41.378242","2.175112","88.1","50.2","61.2",3
20587,2023,4,7,"divendres",18,"Torre Agbar","41.402124","2.184799","80.8","53.4","62.1",4
20588,2023,4,7,"divendres",18,"Plaça de Joanic",41406,"2.162636","90.8","53.1","67.2",4
20589,2023,4,7,"divendres",18,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","63.5",5
20590,2023,4,7,"divendres",19,"Rambla","41.378242","2.175112","88.1","50.2","62.4",4
20591,2023,4,7,"divendres",19,"Torre Agbar","41.402124","2.184799","80.8","53.4","61.7",4
20592,2023,4,7,"divendres",19,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7",67,5
20593,2023,4,7,"divendres",19,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","67.4",6
20594,2023,4,7,"divendres",19,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7",66,6
20595,2023,4,7,"divendres",19,"Mercat del Born","41.387076","2.180426","91.7","39.7","65.2",5
20596,2023,4,7,"divendres",19,"Sagrada Familia","41.404484","2.174691","91.4","46.5","65.6",5
20597,2023,4,7,"divendres",19,"Plaça de Joanic",41406,"2.162636","90.8","53.1","66.6",4
20598,2023,4,7,"divendres",19,"El Molino","41.37485","2.166773","87.6","60.1","69.8",4
20599,2023,4,7,"divendres",20,"Sagrada Familia","41.404484","2.174691","91.4","46.5","63.5",4
20600,2023,4,7,"divendres",20,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","64.6",6
20601,2023,4,7,"divendres",20,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","60.4",4
20602,2023,4,7,"divendres",20,"Torre Agbar","41.402124","2.184799","80.8","53.4","60.2",3
20603,2023,4,7,"divendres",20,"El Molino","41.37485","2.166773","87.6","60.1",70,4
20604,2023,4,7,"divendres",20,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","66.4",6
20605,2023,4,7,"divendres",20,"Plaça de Joanic",41406,"2.162636","90.8","53.1","66.2",4
20606,2023,4,7,"divendres",20,"Mercat del Born","41.387076","2.180426","91.7","39.7","64.6",5
20607,2023,4,7,"divendres",20,"Rambla","41.378242","2.175112","88.1","50.2","62.4",4
20608,2023,4,7,"divendres",21,"Rambla","41.378242","2.175112","88.1","50.2","61.8",4
20609,2023,4,7,"divendres",21,"Plaça de Joanic",41406,"2.162636","90.8","53.1","66.8",4
20610,2023,4,7,"divendres",21,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","65.2",6
20611,2023,4,7,"divendres",21,"Torre Agbar","41.402124","2.184799","80.8","53.4","60.9",3
20612,2023,4,7,"divendres",21,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","65.9",6
20613,2023,4,7,"divendres",21,"Mercat del Born","41.387076","2.180426","91.7","39.7","63.6",5
20614,2023,4,7,"divendres",21,"Sagrada Familia","41.404484","2.174691","91.4","46.5","61.7",4
20615,2023,4,7,"divendres",21,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","61.7",4
20616,2023,4,7,"divendres",21,"El Molino","41.37485","2.166773","87.6","60.1","70.2",4
20617,2023,4,7,"divendres",22,"Mercat del Born","41.387076","2.180426","91.7","39.7","62.3",5
20618,2023,4,7,"divendres",22,"Sagrada Familia","41.404484","2.174691","91.4","46.5","62.3",4
20619,2023,4,7,"divendres",22,"Rambla","41.378242","2.175112","88.1","50.2","60.8",3
20620,2023,4,7,"divendres",22,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","58.2",3
20621,2023,4,7,"divendres",22,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","65.3",6
20622,2023,4,7,"divendres",22,"El Molino","41.37485","2.166773","87.6","60.1","69.6",4
20623,2023,4,7,"divendres",22,"Torre Agbar","41.402124","2.184799","80.8","53.4","60.7",3
20624,2023,4,7,"divendres",22,"Plaça de Joanic",41406,"2.162636","90.8","53.1","64.4",3
20625,2023,4,7,"divendres",22,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","65.3",6
20626,2023,4,7,"divendres",23,"Rambla","41.378242","2.175112","88.1","50.2","59.4",3
20627,2023,4,7,"divendres",23,"Plaça de Joanic",41406,"2.162636","90.8","53.1","64.6",4
20628,2023,4,7,"divendres",23,"Torre Agbar","41.402124","2.184799","80.8","53.4","59.5",3
20629,2023,4,7,"divendres",23,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","60.6",4
20630,2023,4,7,"divendres",23,"Mercat del Born","41.387076","2.180426","91.7","39.7","65.2",5
20631,2023,4,7,"divendres",23,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7",63,5
20632,2023,4,7,"divendres",23,"El Molino","41.37485","2.166773","87.6","60.1","67.6",3
20633,2023,4,7,"divendres",23,"Sagrada Familia","41.404484","2.174691","91.4","46.5","61.4",4
20634,2023,4,7,"divendres",23,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","66.2",6
20635,2023,4,8,"dissabte",0,"Sagrada Familia","41.404484","2.174691","91.4","46.5","62.2",4
20636,2023,4,8,"dissabte",0,"Rambla","41.378242","2.175112","88.1","50.2","62.4",4
20637,2023,4,8,"dissabte",0,"Torre Agbar","41.402124","2.184799","80.8","53.4","59.1",3
20638,2023,4,8,"dissabte",0,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","60.5",5
20639,2023,4,8,"dissabte",0,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","57.6",4
20640,2023,4,8,"dissabte",0,"El Molino","41.37485","2.166773","87.6","60.1","67.8",3
20641,2023,4,8,"dissabte",0,"Plaça de Joanic",41406,"2.162636","90.8","53.1","61.1",3
20642,2023,4,8,"dissabte",0,"Mercat del Born","41.387076","2.180426","91.7","39.7","66.4",6
20643,2023,4,8,"dissabte",0,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","53.8",2
20644,2023,4,8,"dissabte",1,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","55.5",3
20645,2023,4,8,"dissabte",1,"Plaça de Joanic",41406,"2.162636","90.8","53.1","59.9",2
20646,2023,4,8,"dissabte",1,"Mercat del Born","41.387076","2.180426","91.7","39.7",62,5
20647,2023,4,8,"dissabte",1,"El Molino","41.37485","2.166773","87.6","60.1","67.4",3
20648,2023,4,8,"dissabte",1,"Sagrada Familia","41.404484","2.174691","91.4","46.5","59.6",3
20649,2023,4,8,"dissabte",1,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","54.7",4
20650,2023,4,8,"dissabte",1,"Torre Agbar","41.402124","2.184799","80.8","53.4","58.9",3
20651,2023,4,8,"dissabte",1,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","63.6",5
20652,2023,4,8,"dissabte",1,"Rambla","41.378242","2.175112","88.1","50.2","64.8",4
20653,2023,4,8,"dissabte",2,"Mercat del Born","41.387076","2.180426","91.7","39.7","61.5",5
20654,2023,4,8,"dissabte",2,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7",53,4
20655,2023,4,8,"dissabte",2,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","50.7",3
20656,2023,4,8,"dissabte",2,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","50.1",2
20657,2023,4,8,"dissabte",2,"Torre Agbar","41.402124","2.184799","80.8","53.4","59.8",3
20658,2023,4,8,"dissabte",2,"Plaça de Joanic",41406,"2.162636","90.8","53.1","59.3",2
20659,2023,4,8,"dissabte",2,"El Molino","41.37485","2.166773","87.6","60.1","65.5",2
20660,2023,4,8,"dissabte",2,"Sagrada Familia","41.404484","2.174691","91.4","46.5","56.2",3
20661,2023,4,8,"dissabte",3,"Sagrada Familia","41.404484","2.174691","91.4","46.5","57.1",3
20662,2023,4,8,"dissabte",3,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","48.9",1
20663,2023,4,8,"dissabte",3,"Torre Agbar","41.402124","2.184799","80.8","53.4","58.2",2
20664,2023,4,8,"dissabte",3,"Plaça de la Vila de Gracia","41.400471","2.157441",94,"34.8","50.2",3
20665,2023,4,8,"dissabte",3,"Plaça de Joanic",41406,"2.162636","90.8","53.1","57.4",2
20666,2023,4,8,"dissabte",3,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","62.6",5
20667,2023,4,8,"dissabte",3,"Mercat del Born","41.387076","2.180426","91.7","39.7","56.8",4
20668,2023,4,8,"dissabte",3,"El Molino","41.37485","2.166773","87.6","60.1","65.6",2
20669,2023,4,8,"dissabte",4,"Plaça de Joanic",41406,"2.162636","90.8","53.1","58.8",2
20670,2023,4,8,"dissabte",4,"Mercat de Sant Antoni","41.378803","2.160936","95.7","43.7","49.7",2
20671,2023,4,8,"dissabte",4,"Mercat del Born","41.387076","2.180426","91.7","39.7","53.2",3
20672,2023,4,8,"dissabte",4,"Sagrada Familia","41.404484","2.174691","91.4","46.5","54.3",2
20673,2023,4,8,"dissabte",4,"Plaça de la Virreina","41.405117","2.157312","93.3","34.7","52.8",4
