Suma de Any,Suma de Categoria_Nivell,Suma de Dia,DiaDeLaSetmana,Hora,Recompte de Id,Latitud,Lloc_interes,Id_Instal,Longitud,Suma de Max_Nivell_LAeq_1h,Suma de Mes,Suma de Min_Nivell_LAeq_1h,Suma de Nivell_LAeq_1h
105196,246,810,diumenge,1899-12-30 12:00:00,52,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4976.399999999995,343,2272.4000000000005,3434.7000000000007
107219,269,829,diumenge,1899-12-30 12:00:00,53,"41,404484",Sagrada Familia,6756,"2,174691",4844.2,346,2464.5,3541.9
103173,218,787,diumenge,1899-12-30 12:00:00,51,"41,406",Plaça de Joanic,7306,"2,162636",4630.800000000004,331,2708.0999999999976,3436.4999999999995
105196,214,810,diumenge,1899-12-30 13:00:00,52,"41,37485",Sant Maria del Mar,497,"2,166773",4555.199999999999,343,3125.199999999997,3660.299999999999
105196,238,810,diumenge,1899-12-30 13:00:00,52,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4976.399999999995,343,2272.4000000000005,3382.7999999999997
107219,262,829,diumenge,1899-12-30 13:00:00,53,"41,404484",Sagrada Familia,6756,"2,174691",4844.2,346,2464.5,3502.6000000000004
103173,215,787,diumenge,1899-12-30 13:00:00,51,"41,406",Plaça de Joanic,7306,"2,162636",4630.800000000004,331,2708.0999999999976,3425.800000000001
105196,213,810,diumenge,1899-12-30 14:00:00,52,"41,37485",Sant Maria del Mar,497,"2,166773",4555.199999999999,343,3125.199999999997,3652
105196,215,810,diumenge,1899-12-30 14:00:00,52,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4976.399999999995,343,2272.4000000000005,3264.8999999999996
107219,257,829,diumenge,1899-12-30 14:00:00,53,"41,404484",Sagrada Familia,6756,"2,174691",4844.2,346,2464.5,3481.2000000000003
103173,207,787,diumenge,1899-12-30 14:00:00,51,"41,406",Plaça de Joanic,7306,"2,162636",4630.800000000004,331,2708.0999999999976,3406.9
105196,210,810,diumenge,1899-12-30 15:00:00,52,"41,37485",Sant Maria del Mar,497,"2,166773",4555.199999999999,343,3125.199999999997,3626.6000000000004
105196,202,810,diumenge,1899-12-30 15:00:00,52,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4976.399999999995,343,2272.4000000000005,3169.0999999999995
107219,250,829,diumenge,1899-12-30 15:00:00,53,"41,404484",Sagrada Familia,6756,"2,174691",4844.2,346,2464.5,3458.600000000001
103173,203,787,diumenge,1899-12-30 15:00:00,51,"41,406",Plaça de Joanic,7306,"2,162636",4630.800000000004,331,2708.0999999999976,3367.599999999999
105196,214,810,diumenge,1899-12-30 16:00:00,52,"41,37485",Sant Maria del Mar,497,"2,166773",4555.199999999999,343,3125.199999999997,3639.799999999999
105196,210,810,diumenge,1899-12-30 16:00:00,52,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4976.399999999995,343,2272.4000000000005,3215.5000000000005
107219,245,829,diumenge,1899-12-30 16:00:00,53,"41,404484",Sagrada Familia,6756,"2,174691",4844.2,346,2464.5,3454.7
103173,206,787,diumenge,1899-12-30 16:00:00,51,"41,406",Plaça de Joanic,7306,"2,162636",4630.800000000004,331,2708.0999999999976,3375.3
105196,218,810,diumenge,1899-12-30 17:00:00,52,"41,37485",Sant Maria del Mar,497,"2,166773",4555.199999999999,343,3125.199999999997,3655.100000000001
105196,219,810,diumenge,1899-12-30 17:00:00,52,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4976.399999999995,343,2272.4000000000005,3304.2000000000003
107219,246,829,diumenge,1899-12-30 17:00:00,53,"41,404484",Sagrada Familia,6756,"2,174691",4844.2,346,2464.5,3456.3
103173,209,787,diumenge,1899-12-30 17:00:00,51,"41,406",Plaça de Joanic,7306,"2,162636",4630.800000000004,331,2708.0999999999976,3383.4000000000005
105196,222,810,diumenge,1899-12-30 18:00:00,52,"41,37485",Sant Maria del Mar,497,"2,166773",4555.199999999999,343,3125.199999999997,3683.6000000000013
105196,236,810,diumenge,1899-12-30 18:00:00,52,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4976.399999999995,343,2272.4000000000005,3368.6000000000013
107219,248,829,diumenge,1899-12-30 18:00:00,53,"41,404484",Sagrada Familia,6756,"2,174691",4844.2,346,2464.5,3460.500000000001
103173,213,787,diumenge,1899-12-30 18:00:00,51,"41,406",Plaça de Joanic,7306,"2,162636",4630.800000000004,331,2708.0999999999976,3405.200000000001
105196,236,810,diumenge,1899-12-30 19:00:00,52,"41,37485",Sant Maria del Mar,497,"2,166773",4555.199999999999,343,3125.199999999997,3709.6999999999994
105196,243,810,diumenge,1899-12-30 19:00:00,52,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4976.399999999995,343,2272.4000000000005,3412.9
107219,243,829,diumenge,1899-12-30 19:00:00,53,"41,404484",Sagrada Familia,6756,"2,174691",4844.2,346,2464.5,3450
103173,214,787,diumenge,1899-12-30 19:00:00,51,"41,406",Plaça de Joanic,7306,"2,162636",4630.800000000004,331,2708.0999999999976,3422.7999999999993
105196,229,810,diumenge,1899-12-30 20:00:00,52,"41,37485",Sant Maria del Mar,497,"2,166773",4555.199999999999,343,3125.199999999997,3700.7
105196,238,810,diumenge,1899-12-30 20:00:00,52,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4976.399999999995,343,2272.4000000000005,3383.100000000001
107219,230,829,diumenge,1899-12-30 20:00:00,53,"41,404484",Sagrada Familia,6756,"2,174691",4844.2,346,2464.5,3396.1
103173,210,787,diumenge,1899-12-30 20:00:00,51,"41,406",Plaça de Joanic,7306,"2,162636",4630.800000000004,331,2708.0999999999976,3430.7000000000003
105196,233,810,diumenge,1899-12-30 21:00:00,52,"41,37485",Sant Maria del Mar,497,"2,166773",4555.199999999999,343,3125.199999999997,3690.100000000002
105196,231,810,diumenge,1899-12-30 21:00:00,52,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4976.399999999995,343,2272.4000000000005,3355.6000000000004
107219,224,829,diumenge,1899-12-30 21:00:00,53,"41,404484",Sagrada Familia,6756,"2,174691",4844.2,346,2464.5,3375.7000000000003
101150,207,771,diumenge,1899-12-30 21:00:00,50,"41,406",Plaça de Joanic,7306,"2,162636",4540.000000000004,324,2654.9999999999977,3340.5000000000005
105196,215,810,diumenge,1899-12-30 22:00:00,52,"41,37485",Sant Maria del Mar,497,"2,166773",4555.199999999999,343,3125.199999999997,3645.8000000000006
105196,205,810,diumenge,1899-12-30 22:00:00,52,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4976.399999999995,343,2272.4000000000005,3226.5000000000005
107219,225,829,diumenge,1899-12-30 22:00:00,53,"41,404484",Sagrada Familia,6756,"2,174691",4844.2,346,2464.5,3359.7999999999993
101150,193,771,diumenge,1899-12-30 22:00:00,50,"41,406",Plaça de Joanic,7306,"2,162636",4540.000000000004,324,2654.9999999999977,3275.9000000000015
105196,209,810,diumenge,1899-12-30 23:00:00,52,"41,37485",Sant Maria del Mar,497,"2,166773",4555.199999999999,343,3125.199999999997,3630.200000000001
105196,184,810,diumenge,1899-12-30 23:00:00,52,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4976.399999999995,343,2272.4000000000005,3103.4999999999995
107219,228,829,diumenge,1899-12-30 23:00:00,53,"41,404484",Sagrada Familia,6756,"2,174691",4844.2,346,2464.5,3365.3
101150,186,771,diumenge,1899-12-30 23:00:00,50,"41,406",Plaça de Joanic,7306,"2,162636",4540.000000000004,324,2654.9999999999977,3263.5999999999985
103173,167,798,divendres,1899-12-30 00:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,339,3065.099999999997,3447.2999999999997
103173,157,798,divendres,1899-12-30 00:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,339,2228.7000000000007,2907.9999999999995
105196,202,815,divendres,1899-12-30 00:00:00,52,"41,404484",Sagrada Familia,6756,"2,174691",4752.8,342,2418,3214.4
103173,175,798,divendres,1899-12-30 00:00:00,51,"41,406",Plaça de Joanic,7306,"2,162636",4630.800000000004,331,2708.0999999999976,3279.4999999999995
103173,139,798,divendres,1899-12-30 01:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,339,3065.099999999997,3389.9999999999995
103173,138,798,divendres,1899-12-30 01:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,339,2228.7000000000007,2830.4999999999995
105196,172,815,divendres,1899-12-30 01:00:00,52,"41,404484",Sagrada Familia,6756,"2,174691",4752.8,342,2418,3079.4999999999995
103173,157,798,divendres,1899-12-30 01:00:00,51,"41,406",Plaça de Joanic,7306,"2,162636",4630.800000000004,331,2708.0999999999976,3195.700000000001
103173,112,798,divendres,1899-12-30 02:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,339,3065.099999999997,3314.9999999999995
103173,115,798,divendres,1899-12-30 02:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,339,2228.7000000000007,2691.199999999999
105196,135,815,divendres,1899-12-30 02:00:00,52,"41,404484",Sagrada Familia,6756,"2,174691",4752.8,342,2418,2912.3
103173,131,798,divendres,1899-12-30 02:00:00,51,"41,406",Plaça de Joanic,7306,"2,162636",4630.800000000004,331,2708.0999999999976,3122.4
103173,118,798,divendres,1899-12-30 03:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,339,3065.099999999997,3315.5
103173,97,798,divendres,1899-12-30 03:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,339,2228.7000000000007,2597.200000000001
105196,106,815,divendres,1899-12-30 03:00:00,52,"41,404484",Sagrada Familia,6756,"2,174691",4752.8,342,2418,2783.5
103173,124,798,divendres,1899-12-30 03:00:00,51,"41,406",Plaça de Joanic,7306,"2,162636",4630.800000000004,331,2708.0999999999976,3066.1000000000004
103173,100,798,divendres,1899-12-30 04:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,339,3065.099999999997,3273.5000000000005
103173,78,798,divendres,1899-12-30 04:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,339,2228.7000000000007,2521.800000000001
105196,90,815,divendres,1899-12-30 04:00:00,52,"41,404484",Sagrada Familia,6756,"2,174691",4752.8,342,2418,2713.9999999999995
103173,111,798,divendres,1899-12-30 04:00:00,51,"41,406",Plaça de Joanic,7306,"2,162636",4630.800000000004,331,2708.0999999999976,3033.2
103173,129,798,divendres,1899-12-30 05:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,339,3065.099999999997,3354.400000000001
103173,103,798,divendres,1899-12-30 05:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,339,2228.7000000000007,2641.5000000000005
105196,112,815,divendres,1899-12-30 05:00:00,52,"41,404484",Sagrada Familia,6756,"2,174691",4752.8,342,2418,2787.1
103173,117,798,divendres,1899-12-30 05:00:00,51,"41,406",Plaça de Joanic,7306,"2,162636",4630.800000000004,331,2708.0999999999976,3060.6000000000004
103173,153,798,divendres,1899-12-30 06:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,339,3065.099999999997,3418.4000000000015
103173,118,798,divendres,1899-12-30 06:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,339,2228.7000000000007,2708.6000000000004
105196,139,815,divendres,1899-12-30 06:00:00,52,"41,404484",Sagrada Familia,6756,"2,174691",4752.8,342,2418,2925.899999999999
103173,140,798,divendres,1899-12-30 06:00:00,51,"41,406",Plaça de Joanic,7306,"2,162636",4630.800000000004,331,2708.0999999999976,3116.1
103173,206,798,divendres,1899-12-30 07:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,339,3065.099999999997,3575.4999999999995
103173,170,798,divendres,1899-12-30 07:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,339,2228.7000000000007,2987.7
105196,175,815,divendres,1899-12-30 07:00:00,52,"41,404484",Sagrada Familia,6756,"2,174691",4752.8,342,2418,3098.9999999999995
101150,181,774,divendres,1899-12-30 07:00:00,50,"41,406",Plaça de Joanic,7306,"2,162636",4540.000000000004,320,2654.9999999999977,3225.4999999999986
103173,233,798,divendres,1899-12-30 08:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,339,3065.099999999997,3638.8999999999996
103173,204,798,divendres,1899-12-30 08:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,339,2228.7000000000007,3146.600000000001
105196,213,815,divendres,1899-12-30 08:00:00,52,"41,404484",Sagrada Familia,6756,"2,174691",4752.8,342,2418,3267.5
101150,222,774,divendres,1899-12-30 08:00:00,50,"41,406",Plaça de Joanic,7306,"2,162636",4540.000000000004,320,2654.9999999999977,3404.8
103173,224,798,divendres,1899-12-30 09:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,339,3065.099999999997,3618.5000000000005
103173,218,798,divendres,1899-12-30 09:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,339,2228.7000000000007,3231.000000000001
105196,212,815,divendres,1899-12-30 09:00:00,52,"41,404484",Sagrada Familia,6756,"2,174691",4752.8,342,2418,3261.400000000001
101150,222,774,divendres,1899-12-30 09:00:00,50,"41,406",Plaça de Joanic,7306,"2,162636",4540.000000000004,320,2654.9999999999977,3407.6
103173,211,798,divendres,1899-12-30 10:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,339,3065.099999999997,3595.500000000001
103173,213,798,divendres,1899-12-30 10:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,339,2228.7000000000007,3205.1999999999994
105196,228,815,divendres,1899-12-30 10:00:00,52,"41,404484",Sagrada Familia,6756,"2,174691",4752.8,342,2418,3323.6000000000013
101150,227,774,divendres,1899-12-30 10:00:00,50,"41,406",Plaça de Joanic,7306,"2,162636",4540.000000000004,320,2654.9999999999977,3417.8
103173,218,798,divendres,1899-12-30 11:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,339,3065.099999999997,3610.999999999999
103173,230,798,divendres,1899-12-30 11:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,339,2228.7000000000007,3314.6000000000013
105196,254,815,divendres,1899-12-30 11:00:00,52,"41,404484",Sagrada Familia,6756,"2,174691",4752.8,342,2418,3427.300000000001
101150,226,774,divendres,1899-12-30 11:00:00,50,"41,406",Plaça de Joanic,7306,"2,162636",4540.000000000004,320,2654.9999999999977,3423.1000000000004
101150,213,771,divendres,1899-12-30 12:00:00,50,"41,37485",Sant Maria del Mar,497,"2,166773",4379.999999999998,338,3004.9999999999973,3542.3999999999996
101150,224,771,divendres,1899-12-30 12:00:00,50,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4784.999999999995,338,2185.000000000001,3229.4999999999986
103173,253,788,divendres,1899-12-30 12:00:00,51,"41,404484",Sagrada Familia,6756,"2,174691",4661.400000000001,341,2371.5,3410.700000000001
101150,236,771,divendres,1899-12-30 12:00:00,50,"41,406",Plaça de Joanic,7306,"2,162636",4540.000000000004,330,2654.9999999999977,3442.7000000000007
101150,222,771,divendres,1899-12-30 13:00:00,50,"41,37485",Sant Maria del Mar,497,"2,166773",4379.999999999998,338,3004.9999999999973,3554.9000000000005
101150,207,771,divendres,1899-12-30 13:00:00,50,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4784.999999999995,338,2185.000000000001,3120.299999999999
103173,245,788,divendres,1899-12-30 13:00:00,51,"41,404484",Sagrada Familia,6756,"2,174691",4661.400000000001,341,2371.5,3352.2999999999993
101150,238,771,divendres,1899-12-30 13:00:00,50,"41,406",Plaça de Joanic,7306,"2,162636",4540.000000000004,330,2654.9999999999977,3467.100000000001
101150,211,777,divendres,1899-12-30 14:00:00,50,"41,37485",Sant Maria del Mar,497,"2,166773",4379.999999999998,335,3004.9999999999973,3537.0000000000005
101150,197,777,divendres,1899-12-30 14:00:00,50,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4784.999999999995,335,2185.000000000001,3060.5
105196,253,815,divendres,1899-12-30 14:00:00,52,"41,404484",Sagrada Familia,6756,"2,174691",4752.8,342,2418,3409.000000000001
101150,218,777,divendres,1899-12-30 14:00:00,50,"41,406",Plaça de Joanic,7306,"2,162636",4540.000000000004,327,2654.9999999999977,3396.8999999999996
103173,212,798,divendres,1899-12-30 15:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,339,3065.099999999997,3606.2999999999997
103173,190,798,divendres,1899-12-30 15:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,339,2228.7000000000007,3090.2999999999997
105196,247,815,divendres,1899-12-30 15:00:00,52,"41,404484",Sagrada Familia,6756,"2,174691",4752.8,342,2418,3396
103173,233,798,divendres,1899-12-30 15:00:00,51,"41,406",Plaça de Joanic,7306,"2,162636",4630.800000000004,331,2708.0999999999976,3498.7000000000003
103173,212,798,divendres,1899-12-30 16:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,339,3065.099999999997,3598.3000000000006
103173,203,798,divendres,1899-12-30 16:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,339,2228.7000000000007,3108.1000000000004
105196,248,815,divendres,1899-12-30 16:00:00,52,"41,404484",Sagrada Familia,6756,"2,174691",4752.8,342,2418,3405.100000000001
103173,239,798,divendres,1899-12-30 16:00:00,51,"41,406",Plaça de Joanic,7306,"2,162636",4630.800000000004,331,2708.0999999999976,3517.5999999999985
103173,219,798,divendres,1899-12-30 17:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,339,3065.099999999997,3614.7
103173,213,798,divendres,1899-12-30 17:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,339,2228.7000000000007,3213.2
105196,238,815,divendres,1899-12-30 17:00:00,52,"41,404484",Sagrada Familia,6756,"2,174691",4752.8,342,2418,3380.3
103173,237,798,divendres,1899-12-30 17:00:00,51,"41,406",Plaça de Joanic,7306,"2,162636",4630.800000000004,331,2708.0999999999976,3498.6999999999994
103173,219,798,divendres,1899-12-30 18:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,339,3065.099999999997,3617.3
103173,219,798,divendres,1899-12-30 18:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,339,2228.7000000000007,3251.7000000000003
105196,233,815,divendres,1899-12-30 18:00:00,52,"41,404484",Sagrada Familia,6756,"2,174691",4752.8,342,2418,3346.1000000000013
103173,244,798,divendres,1899-12-30 18:00:00,51,"41,406",Plaça de Joanic,7306,"2,162636",4630.800000000004,331,2708.0999999999976,3511.6
103173,230,798,divendres,1899-12-30 19:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,339,3065.099999999997,3632
103173,222,798,divendres,1899-12-30 19:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,339,2228.7000000000007,3252.9000000000005
105196,228,815,divendres,1899-12-30 19:00:00,52,"41,404484",Sagrada Familia,6756,"2,174691",4752.8,342,2418,3331.399999999999
103173,230,798,divendres,1899-12-30 19:00:00,51,"41,406",Plaça de Joanic,7306,"2,162636",4630.800000000004,331,2708.0999999999976,3475.3999999999987
103173,222,798,divendres,1899-12-30 20:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,339,3065.099999999997,3621.3000000000006
103173,221,798,divendres,1899-12-30 20:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,339,2228.7000000000007,3242.7000000000007
105196,218,815,divendres,1899-12-30 20:00:00,52,"41,404484",Sagrada Familia,6756,"2,174691",4752.8,342,2418,3302.0000000000005
103173,222,798,divendres,1899-12-30 20:00:00,51,"41,406",Plaça de Joanic,7306,"2,162636",4630.800000000004,331,2708.0999999999976,3455.399999999999
103173,213,798,divendres,1899-12-30 21:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,339,3065.099999999997,3584.3999999999987
103173,209,798,divendres,1899-12-30 21:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,339,2228.7000000000007,3173.299999999999
105196,218,815,divendres,1899-12-30 21:00:00,52,"41,404484",Sagrada Familia,6756,"2,174691",4752.8,342,2418,3280.4999999999995
103173,206,798,divendres,1899-12-30 21:00:00,51,"41,406",Plaça de Joanic,7306,"2,162636",4630.800000000004,331,2708.0999999999976,3400.699999999999
103173,202,798,divendres,1899-12-30 22:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,339,3065.099999999997,3554.3
103173,182,798,divendres,1899-12-30 22:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,339,2228.7000000000007,3047.7
105196,209,815,divendres,1899-12-30 22:00:00,52,"41,404484",Sagrada Familia,6756,"2,174691",4752.8,342,2418,3242.199999999999
103173,197,798,divendres,1899-12-30 22:00:00,51,"41,406",Plaça de Joanic,7306,"2,162636",4630.800000000004,331,2708.0999999999976,3341.200000000001
103173,192,798,divendres,1899-12-30 23:00:00,51,"41,37485",Sant Maria del Mar,497,"2,166773",4467.5999999999985,339,3065.099999999997,3515.000000000001
103173,162,798,divendres,1899-12-30 23:00:00,51,"41,378803",Mercat de Sant Antoni,5766,"2,160936",4880.699999999995,339,2228.7000000000007,2950.700000000001
105196,203,815,divendres,1899-12-30 23:00:00,52,"41,404484",Sagrada Familia,6756,"2,174691",4752.8,342,2418,3213.9999999999995
103173,195,798,divendres,1899-12-30 23:00:00,51,"41,406",Plaça de Joanic,7306,"2,162636",4630.800000000004,331,2708.0999999999976,3329.7000000000003
